suite,scenario_name,final_nodes,alpha,beta,phi,kappa,K,K_label,varied_parameter,varied_value,alpha_mean,alpha_std,beta_mean,beta_std,phi_mean,phi_std,kappa_mean,kappa_std,final_nodes_mean,final_nodes_std,replications_mean,replications_std,final_node_count_mean,final_node_count_std,final_edge_count_mean,final_edge_count_std,early_terminated_mean,early_terminated_std,truncation_events_mean,truncation_events_std,total_missing_links_mean,total_missing_links_std,mean_degree_mean,mean_degree_std,max_degree_mean,max_degree_std,degree_gini_mean,degree_gini_std,share_at_capacity_mean,share_at_capacity_std,connected_components_mean,connected_components_std,largest_component_size_mean,largest_component_size_std,largest_component_share_mean,largest_component_share_std,average_clustering_mean,average_clustering_std,average_shortest_path_lcc_mean,average_shortest_path_lcc_std,diameter_lcc_mean,diameter_lcc_std,degree_assortativity_mean,degree_assortativity_std,mean_edge_length_mean,mean_edge_length_std,median_edge_length_mean,median_edge_length_std,total_network_length_mean,total_network_length_std,degree_centralization_mean,degree_centralization_std,fraction_degree_1_mean,fraction_degree_1_std,fraction_degree_ge_threshold_mean,fraction_degree_ge_threshold_std,cyclomatic_number_mean,cyclomatic_number_std,edge_length_p10_mean,edge_length_p10_std,edge_length_p25_mean,edge_length_p25_std,edge_length_p50_mean,edge_length_p50_std,edge_length_p75_mean,edge_length_p75_std,edge_length_p90_mean,edge_length_p90_std
headline,ba_benchmark,1000,1.0,0.0,0.0,2,very_large,very_large,,,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1000.0,0.0,16.0,0.0,1000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,82.3125,14.795128702830992,0.3876462812500001,0.004244443799324594,0.0,0.0,1.0,0.0,1000.0,0.0,1.0,0.0,0.02755121246000579,0.005962744597965116,4.057543418418419,0.06922180731489594,7.375,0.4999999999999998,-0.07899021425162997,0.01545711455717443,0.520949146863411,0.009329861094290027,0.5100007981966502,0.010547983187782798,1041.898293726822,18.65972218858009,0.07854798686462013,0.014839617877226914,0.0,0.0,0.0553125,0.004771006183186102,1001.0,0.0,0.19569172027616158,0.005582736291441633,0.32992012052769676,0.008348955704299586,0.5100007981966502,0.010547983187782798,0.7017729981071774,0.015896034747504617,0.8573781831213843,0.016630396618971865
headline,capacity_only,200,1.0,1.0,0.0,2,16,16,,,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,200.0,0.0,16.0,0.0,200.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,15.25,0.856348838577675,0.3344789062500001,0.0045933391964842136,0.0028125,0.003637192140465866,1.0,0.0,200.0,0.0,1.0,0.0,0.02609672358891109,0.010595125521487789,3.716303391959799,0.025558436220331226,6.875,0.34156502553198664,0.05058521925256485,0.025725380483788092,0.5249410982750033,0.01576947661015629,0.5124684755053405,0.01945337262463904,209.97643931000133,6.307790644062517,0.05710370031978072,0.004346727773096163,0.0,0.0,0.066875,0.009464847243000457,201.0,0.0,0.19483158305107334,0.017938313702473254,0.3279650626359718,0.014475711856671597,0.5124684755053405,0.01945337262463904,0.7095413692688882,0.02560868775979725,0.8704718246962854,0.023210800925879578
headline,capacity_only,1000,1.0,1.0,0.0,2,16,16,,,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1000.0,0.0,16.0,0.0,1000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0,0.0,0.3350534375000001,0.0028271302403379277,0.0045000000000000005,0.0014605934866804432,1.0,0.0,1000.0,0.0,1.0,0.0,0.0073463975260850255,0.0029560518810368874,4.76545970970971,0.018586414402619416,8.0,0.0,0.06759680747745339,0.019355525087450646,0.5206206407212207,0.009653755572424327,0.5098701393329572,0.013682855173280592,1041.2412814424413,19.307511144848654,0.012036084180372757,0.0,0.0,0.0,0.0635625,0.0034247870980057544,1001.0,0.0,0.19451591834171175,0.00893473832791993,0.32881029976358156,0.01243325550645478,0.5098701393329572,0.013682855173280592,0.7003209038912508,0.010685813526973146,0.8601046526083289,0.010300414060068175
headline,general_model,200,1.0,1.0,1.0,2,16,16,,,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,200.0,0.0,16.0,0.0,200.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,15.125,0.6191391873668904,0.33352812500000006,0.005357136011900374,0.00125,0.0022360679774997894,1.0,0.0,200.0,0.0,1.0,0.0,0.03696297539266289,0.009726835875228856,3.7304145728643214,0.027685760798215085,6.8125,0.4031128874149275,0.04226187516856449,0.03226484151691751,0.36062526185986615,0.008921453845764718,0.30688726038043024,0.016023903218413627,144.25010474394645,3.5685815383058936,0.05646921476067204,0.0031426789877005757,0.0,0.0,0.063125,0.008139410298049855,201.0,0.0,0.06816444988621131,0.010419590314993996,0.1523051150747197,0.011345373919636047,0.30688726038043024,0.016023903218413627,0.5358951029602225,0.02165029077049664,0.733042804391397,0.023463134537536293
headline,general_model,1000,1.0,1.0,1.0,2,16,16,,,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1000.0,0.0,16.0,0.0,1000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0,0.0,0.3361486250000001,0.0020895983066928025,0.0045625,0.0018962682651284687,1.0,0.0,1000.0,0.0,1.0,0.0,0.00922080645049395,0.0031096982920753497,4.764258383383384,0.016216589020438783,8.0625,0.25,0.06627458576497175,0.01910371544164025,0.348742096479546,0.006784727445780076,0.2970145555083905,0.008440598935090209,697.4841929590921,13.569454891560191,0.012036084180372757,0.0,0.0,0.0,0.0666875,0.005522303263433959,1001.0,0.0,0.05534938610675112,0.004284867547635232,0.13669877319810075,0.005886902719233525,0.2970145555083905,0.008440598935090209,0.5187306725459991,0.010869142334579555,0.7282211999410555,0.014273209566837105
headline,spatial_only,200,1.0,0.0,1.0,2,very_large,very_large,,,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,200.0,0.0,16.0,0.0,200.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,35.3125,5.250000000000001,0.38320859375000016,0.009890995187911653,0.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,0.10377238049101124,0.026664796322603868,3.3438442211055275,0.07998419075629962,6.25,0.4472135954999581,-0.12467319767086088,0.03299058948280217,0.3703107799437664,0.017003322429312476,0.3235584722462611,0.023576138729097064,148.12431197750655,6.801328971724993,0.158938632556723,0.026648393482564342,0.0,0.0,0.0625,0.010801234497346435,201.0,0.0,0.07015621840735593,0.008613296138208439,0.1609709911079777,0.013419613708746048,0.3235584722462611,0.023576138729097064,0.5410325733541838,0.03440829960514589,0.7430693566096083,0.03738861404081141
headline,spatial_only,1000,1.0,0.0,1.0,2,very_large,very_large,,,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1000.0,0.0,16.0,0.0,1000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,85.5,21.53756408386674,0.3894495937500001,0.003214766337899479,0.0,0.0,1.0,0.0,1000.0,0.0,1.0,0.0,0.03487953062360883,0.009806319313685488,4.056717967967968,0.08453880840602121,7.125,0.34156502553198664,-0.0861328056383266,0.014534775991460759,0.3514726431775038,0.005450344278671561,0.30229985801052633,0.007956201122843036,702.9452863550076,10.900688557343095,0.08174507172503165,0.021602327862799413,0.0,0.0,0.0555625,0.004411632350955826,1001.0,0.0,0.05758897758499265,0.003901643267532256,0.13973302922197928,0.004743727454777442,0.30229985801052633,0.007956201122843036,0.5219621098540995,0.012545753791052173,0.7281882180162391,0.016041691106208664
heterogeneous_capacity,constant_capacity,1000,1.0,1.0,1.0,2,16,16,,,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1000.0,0.0,16.0,0.0,1000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0,0.0,0.3368628750000001,0.0030850991151015156,0.0039375,0.002112463017427761,1.0,0.0,1000.0,0.0,1.0,0.0,0.009592587273837272,0.002502940486571353,4.758648398398399,0.024427961507560554,8.0,0.0,0.06299978702273688,0.012054383632596748,0.3483281044208027,0.006195641969554835,0.2976474118809199,0.008673860094626272,696.6562088416053,12.39128393910964,0.012036084180372757,0.0,0.0,0.0,0.0665625,0.004350766216043636,1001.0,0.0,0.05439142316019602,0.004459816844273047,0.13642434637260414,0.007323868694762237,0.2976474118809199,0.008673860094626272,0.5185874146585719,0.008008633373632642,0.7232281346159735,0.01597015058759248
heterogeneous_capacity,lognormal_capacity,1000,1.0,1.0,1.0,2,rounded_lognormal_mean_approximately_16,rounded_lognormal_mean_approximately_16,,,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1000.0,0.0,16.0,0.0,1000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,49.0,10.066445913694333,0.38147275000000014,0.00537977304044201,0.0045625,0.0015041608956491324,1.0,0.0,1000.0,0.0,1.0,0.0,0.02098051325704694,0.004776465305950751,4.379480730730731,0.054084404632569034,7.75,0.44721359549995787,-0.14910883133089042,0.024245805888773408,0.35257518400191684,0.007772052378955185,0.30348461419643,0.010399412646105324,705.1503680038336,15.544104757910391,0.04513531567639784,0.010096715867866193,0.0,0.0,0.066625,0.004787135538781692,1001.0,0.0,0.05936766535442617,0.003670075074417802,0.1403136122151406,0.0049557979160324474,0.30348461419643,0.010399412646105324,0.5236832067006996,0.014102895315682462,0.7263458212121593,0.016351077007521714
heterogeneous_capacity,uniform_capacity,1000,1.0,1.0,1.0,2,uniform_integer_8_24,uniform_integer_8_24,,,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1000.0,0.0,16.0,0.0,1000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,23.0625,1.0626225419530053,0.3546333125000001,0.002806051050111741,0.004,0.002097617696340303,1.0,0.0,1000.0,0.0,1.0,0.0,0.013248077598407595,0.0023073050834056014,4.6323150650650655,0.031278932411246047,8.0,0.0,-0.04106010390671932,0.01926393306623118,0.34883680742232687,0.00803512201850333,0.2971411059237258,0.009451849189185645,697.6736148446538,16.070244037006635,0.01911982122402964,0.0010658178639090046,0.0,0.0,0.0680625,0.004296801135728763,1001.0,0.0,0.05582135957962239,0.003844473744532699,0.13899474507438747,0.007074313295713636,0.2971411059237258,0.009451849189185645,0.5193768617045326,0.014941746814279032,0.7260852976701451,0.014516786616845925
sensitivity,K_16,1000,1.0,1.0,1.0,2,16,16,K,16,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1000.0,0.0,12.0,0.0,1000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0,0.0,0.33574308333333347,0.003172688749549065,0.003833333333333333,0.0014034589305344737,1.0,0.0,1000.0,0.0,1.0,0.0,0.009862834387834385,0.001485049107870205,4.765673506840174,0.02065643199436682,8.0,0.0,0.06469158867054187,0.02098414002686759,0.35084595728958784,0.00612189937587204,0.2972553951219501,0.010164208481031382,701.6919145791758,12.243798751744079,0.012036084180372756,0.0,0.0,0.0,0.06558333333333334,0.003918680977836882,1001.0,0.0,0.05498192361712926,0.002644363750639037,0.13568609691070985,0.005667349576631196,0.2972553951219501,0.010164208481031382,0.5260187015866707,0.012189995337919863,0.7327440391316186,0.013967345851225374
sensitivity,K_32,1000,1.0,1.0,1.0,2,32,32,K,32,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1000.0,0.0,12.0,0.0,1000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,29.5,1.9771421064483226,0.3601844166666668,0.0031876359210473567,0.00025,0.0004522670168666454,1.0,0.0,1000.0,0.0,1.0,0.0,0.014441094215582767,0.004889930495229387,4.512912412412413,0.021349044075739086,8.0,0.0,0.02443908057207159,0.020444210212933543,0.348134682804011,0.0041437464087129275,0.29874139436218455,0.007102388618059702,696.269365608022,8.287492817425855,0.02557667888329211,0.0019830874024809606,0.0,0.0,0.06583333333333334,0.003761849963982502,1001.0,0.0,0.05456927033508713,0.004091254515445063,0.13642754256889597,0.003713990028085059,0.29874139436218455,0.007102388618059702,0.5203344446292638,0.012521233649481085,0.7235693193703243,0.010484525791850956
sensitivity,K_8,1000,1.0,1.0,1.0,2,8,8,K,8,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1000.0,0.0,12.0,0.0,1000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.2765669583333334,0.001719635168209356,0.08966666666666667,0.004886592665527581,1.0,0.0,1000.0,0.0,1.0,0.0,0.007708333333333331,0.002486119682156383,5.148912412412412,0.010316886340289877,9.0,0.0,0.13116380245093118,0.012881082191294165,0.35083992966371125,0.004103816018401743,0.29874270742026227,0.006030709373859874,701.6798593274225,8.207632036803462,0.004012028060124253,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.05584567861460238,0.003309957741523668,0.1368748419862222,0.0038781089148237583,0.29874270742026227,0.006030709373859874,0.5221471097081972,0.007448672319097048,0.7308574526399733,0.007017234580231992
sensitivity,K_very_large,1000,1.0,1.0,1.0,2,very_large,very_large,K,very_large,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1000.0,0.0,12.0,0.0,1000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,75.0,14.566462102439912,0.38929204166666675,0.003798600791788821,0.0,0.0,1.0,0.0,1000.0,0.0,1.0,0.0,0.030670805707471754,0.00929062703392472,4.089876876876876,0.08955612638894812,7.333333333333333,0.492365963917331,-0.08352589889315087,0.01831774414458632,0.3503403250779456,0.007799317051872661,0.30240587486140685,0.009173361228448655,700.6806501558913,15.598634103745301,0.07121349806720549,0.014610263672931357,0.0,0.0,0.05541666666666667,0.004718596350097294,1001.0,0.0,0.05773089928667292,0.0042435796195400485,0.14105599872772193,0.005567153892947922,0.30240587486140685,0.009173361228448655,0.5213906838618375,0.013689283346725806,0.7203814342332313,0.01920962004686608
