scenarioId,scenarioLabel,replications,earlyStopRate,truncationRate,meanDegree_mean,maxDegree_mean,degreeGini_mean,shareAtCapacity_mean,connectedComponents_mean,largestComponentShare_mean,averageClustering_mean,averagePathLengthLargestComponent_mean,meanEdgeLength_mean,totalNetworkLength_mean,cyclomaticNumber_mean,crossingCount_mean,generatedIntersectionNodes_mean,splitEvents_mean,eastWestBias_mean,northSouthBias_mean,meanGravity_mean,meanCumulative_mean
mesh_90_rook,90 degree / edge-neighbor,5,0,0,4,14.2,0.33716,0,1,1,0.097708436008436,3.249656565656566,0.39189810175666445,78.37962035133289,101,2207,0,0,-0.02947368421052632,0.03789473684210526,9.447434929074623,25.880000000000003
mesh_90_queen,90 degree / edge-plus-corner,5,0,0,4,15.2,0.3341299999999999,0.004,1,1,0.08837159507159506,3.2637979797979795,0.35784446831356653,71.5688936627133,101,1984.4,0,0,0.04631578947368421,-0.018947368421052633,11.357014930742558,33.448
mesh_60_rook,60 degree / nearest edge-neighbor,5,0,0,4,14.4,0.33577999999999997,0.002,1,1,0.07255833055833055,3.238868686868687,0.3736145769872714,74.72291539745427,101,2086.6,0,0,0.01684210526315789,0.008421052631578949,10.31253640935835,29.108000000000004
mesh_60_queen,60 degree / expanded local ring,5,0,0,4,14.4,0.33691,0,1,1,0.09005876345876347,3.270464646464646,0.36790355822265147,73.5807116445303,101,2005.4,0,0,0.016842105263157898,-0.02947368421052631,10.183047508600184,28.82
