scenarioId,scenarioLabel,maxDegree,degreeGini,shareAtCapacity,averageClustering,earlyStopRate,targetMaxDegree,targetDegreeGini,targetShareAtCapacity,targetAverageClustering,maxDegreeRelDiff,degreeGiniRelDiff,shareAtCapacityRelDiff,averageClusteringRelDiff
constant_capacity,Constant K = 16,16,0.33626275000000005,0.004812500000000001,0.009712663898601398,0,16,0.337,0.0039,0.0096,0,0.0021876854599405552,0.23397435897435923,0.011735822770979048
uniform_capacity,"Uniform U[8,24]",22.125,0.3545905937500001,0.0010625,0.012804700463584775,0,22.94,0.354,0.0019,0.0121,0.03552746294681784,0.001668343926554084,0.4407894736842105,0.05823970773427897
lognormal_capacity,Lognormal mean ≈ 16,52.125,0.38232956250000016,0.0021250000000000006,0.021202419175058964,0,48.69,0.382,0.0019,0.0197,0.07054836722119537,0.0008627290575920363,0.11842105263157926,0.07626493274410992
