scenarioId,scenarioLabel,replications,earlyStopRate,truncationRate,meanDegree_mean,maxDegree_mean,degreeGini_mean,shareAtCapacity_mean,averageClustering_mean,averagePathLengthLargestComponent_mean,meanEdgeLength_mean,totalNetworkLength_mean,crossingCount_mean,generatedIntersectionNodes_mean,splitLinkCount_mean,splitEvents_mean,crossingCandidatesEncountered_mean,crossingCandidatesAdmitted_mean,eastWestBias_mean,northSouthBias_mean,meanGravity_mean,meanCumulative_mean
mesh_90_network_edge,90 / edge-neighbor / near-network,4,0,1,3.4,4,0.1114312158855637,0,0,7.151919191919193,0.08485281374238553,14.42497833620554,0,0,0,0,0,0,0.06315789473684211,-0.03421052631578947,23.00523292312841,64.92
mesh_90_frontier_edge,90 / edge-neighbor / frontier,4,0,1,3.395,4,0.11752006144475952,0,0,6.69439393939394,0.08485281374238554,14.403765132769946,0,0,0,0,0,0,0.005263157894736839,0.02368421052631579,24.28447251756767,70.16999999999999
mesh_90_network_ring,90 / edge-plus-corner / near-network,4,0,1,3.885,7.5,0.2491100923274151,0,0.36239880952380954,5.447424242424243,0.10122763787739368,19.663479425772522,12.25,0,0,0,0,12.25,-0.02105263157894737,-0.0368421052631579,23.862252011636546,75.47
mesh_60_network_edge,60 / edge-neighbor / near-network,4,0,1,3.63,6,0.2050105509403028,0,0.39825,6.890252525252525,0.09118028227819133,16.54922123349173,0,0,0,0,0,0,0.02894736842105263,-0.02631578947368421,21.263540942769986,67.425
mesh_60_frontier_edge,60 / edge-neighbor / frontier,4,0,1,3.775,6,0.19016656577569885,0,0.30499999999999994,5.919898989898989,0.09118028227819135,17.210278280008616,0,0,0,0,0,0,0.14210526315789473,0.03421052631578947,25.306049405344055,80.38999999999999
mesh_60_network_ring,60 / expanded local ring / near-network,4,0,0.5,3.955,9.75,0.2774913252421852,0,0.3790061327561328,4.849898989898989,0.11818166305612217,23.370788762600966,45.75,0,0,0,0,38,0.047368421052631574,0.005263157894736843,21.08668921797178,68.77000000000001
