scenarioId,scenarioLabel,replications,earlyStopRate,truncationRate,meanDegree_mean,maxDegree_mean,degreeGini_mean,shareAtCapacity_mean,averageClustering_mean,averagePathLengthLargestComponent_mean,meanEdgeLength_mean,totalNetworkLength_mean,crossingCount_mean,generatedIntersectionNodes_mean,splitLinkCount_mean,splitEvents_mean,crossingCandidatesEncountered_mean,crossingCandidatesAdmitted_mean,eastWestBias_mean,northSouthBias_mean,meanGravity_mean,meanCumulative_mean
ba_benchmark,BA benchmark,4,0,0,4,15.25,0.34043437500000007,0.00375,0.04759905372405372,3.7076633165829147,0.36528246209524823,146.1129848380993,7845,0,0,0,0,352,0.020512820512820513,-0.005128205128205129,17.251517025731818,47.400000000000006
strict_phi_0,Strict baseline phi=0,4,0,0,4,38.25,0.3870031250000001,0,0.08402918913093885,3.283743718592965,0.5224256935516003,208.97027742064014,18101.75,0,0,0,0,378,0.014102564102564101,-0.0025641025641025637,7.348270876122014,15.4075
strict_phi_5,Strict baseline phi=5,4,0,0,4,20,0.32833125000000013,0,0.42886386398044674,4.270891959798995,0.11003945073990554,44.015780295962216,389.25,0,0,0,0,186.75,0.020512820512820513,-0.0012820512820512823,39.18850249071402,120.23499999999999
strict_K_4,Strict baseline K=4 (binding ring seed),4,0,0,3.96,4,0.009826388888888982,0.9687499999999999,0.08229166666666664,10.009711055276382,0.42495720483779176,168.28305311576554,11127.75,0,0,0,0,365.5,-0.015306122448979591,-0.015306122448979593,4.246793216639723,10.735000000000001
strict_K_64,Strict baseline K=64 (binding ring seed control),4,0,0,3.96,25.25,0.3549368686868688,0,0.0628806165583331,3.542726130653266,0.3530979026001928,139.82676942967635,7601,0,0,0,0,342,-0.003826530612244898,0.016581632653061222,18.266519462346025,51.965
strict_kappa_1,Strict baseline kappa=1,4,0,0,2.02,28.75,0.4327413366336635,0,0.0010541500307841563,4.704560301507538,0.3406386737007212,68.80901208754568,1823,0,0,0,0,162.5,-0.011479591836734694,0.008928571428571428,7.134792572414843,17.6325
strict_kappa_3,Strict baseline kappa=3,4,0,0,5.95,50.5,0.3593949579831933,0,0.12259908375328943,2.8595603015075377,0.36034678310700996,214.40633594867094,,0,0,0,0,535.5,-0.014102564102564103,-0.001282051282051281,28.844516538890673,97.44500000000001
strict_alpha_0,Strict baseline alpha=0,4,0,0,4,16.5,0.29943125000000015,0,0.028812379409805876,3.843718592964824,0.3490742588776244,139.62970355104974,7747.5,0,0,0,0,348,0.00641025641025641,0.007692307692307693,17.32932093167384,47.735
strict_alpha_2,Strict baseline alpha=2,4,0,0,4,64,0.4540468750000001,0.01625,0.4348113299176792,2.705917085427136,0.40918063456608095,163.67225382643238,9684.75,0,0,0,0,358.5,0.015384615384615384,0.005128205128205128,19.07975332989133,58.27
