scenarioId,scenarioLabel,replications,earlyStopRate,truncationRate,meanDegree_mean,maxDegree_mean,degreeGini_mean,shareAtCapacity_mean,averageClustering_mean,averagePathLengthLargestComponent_mean,meanEdgeLength_mean,totalNetworkLength_mean,crossingCount_mean,generatedIntersectionNodes_mean,splitEvents_mean,eastWestBias_mean,northSouthBias_mean,meanGravity_mean,meanCumulative_mean
stress_free_none,Stress free / none,4,0,0,4,14.5,0.3334625,0.0025,0.08403844072594073,3.2504040404040406,0.3873525211679497,77.47050423358993,2107,0,0,0.023684210526315787,0.007894736842105262,9.35128248977091,25.284999999999997
stress_free_reject,Stress free / reject crossings,4,0,0,4,14,0.34235,0,0.10391027028527028,3.248686868686869,0.3654361320383352,73.08722640766705,2031.75,0,0,0.04210526315789473,8.673617379884035e-19,10.932153322729516,31.380000000000003
stress_free_split,Stress free / split crossings,4,0,0,4,14,0.3373375,0,0.08151307026307025,3.254040404040404,0.36731886671550884,73.46377334310176,2023.25,0,0,0.013157894736842105,0.026315789473684213,10.151450391218868,28.89
stress_mesh_none,Stress mesh / none,4,0,0,4,15,0.333375,0.005,0.07036707736707737,3.26050505050505,0.3834327271589187,76.68654543178374,2341,0,0,0.010526315789473684,-0.05263157894736842,9.746058369451813,27.159999999999997
stress_mesh_reject,Stress mesh / reject crossings,4,0,0,4,15.25,0.3390375,0.005,0.10300239343989342,3.2592424242424243,0.3822399403593238,76.44798807186476,2156.5,0,0,-0.03684210526315789,-0.013157894736842105,9.158428624875594,25.335
stress_mesh_split,Stress mesh / split crossings,4,0,0,4,13.75,0.3295625,0,0.07405165667665668,3.29989898989899,0.37142787051326104,74.28557410265222,2070.5,0,0,-1.3010426069826053e-18,-0.026315789473684213,10.091564716093671,29.005
