scenarioId,scenarioLabel,replications,earlyStopRate,truncationRate,meanDegree_mean,maxDegree_mean,degreeGini_mean,shareAtCapacity_mean,averageClustering_mean,averagePathLengthLargestComponent_mean,meanEdgeLength_mean,totalNetworkLength_mean,crossingCount_mean,generatedIntersectionNodes_mean,splitEvents_mean,eastWestBias_mean,northSouthBias_mean,meanGravity_mean,meanCumulative_mean
access_stress_free_none,Free geometry / no access stress,4,0,0,4,14.5,0.3374875,0.0025,0.09174944499944501,3.2526767676767676,0.37299515958208007,74.59903191641601,2133.5,0,0,-0.007894736842105263,0.005263157894736839,10.11835411568945,29.07
access_stress_free_both,Free geometry / strong access both,4,0,0,4,14.5,0.3449,0.0025,0.10616193528693528,3.2135858585858585,0.37463997861265497,74.92799572253098,2070,0,0,0.021052631578947368,0.015789473684210527,10.28533202899639,29.145
access_stress_mesh_none,Mesh geometry / no access stress,4,0,0,4,15.25,0.33504999999999996,0.01,0.08783390220890222,3.2432828282828288,0.38356481052368574,76.71296210473714,2050.75,0,0,-0.010526315789473684,0.010526315789473686,9.668879809125043,27.1
access_stress_mesh_both,Mesh geometry / strong access both,4,0,0,4,14,0.3261,0.0025,0.07744460400710401,3.2687373737373737,0.3648688589552098,72.97377179104195,2071.75,0,0,0.007894736842105263,-0.02631578947368421,10.743287301238487,31.005000000000003
