scenarioId,scenarioLabel,replications,earlyStopRate,truncationRate,meanDegree_mean,maxDegree_mean,degreeGini_mean,shareAtCapacity_mean,averageClustering_mean,averagePathLengthLargestComponent_mean,meanEdgeLength_mean,totalNetworkLength_mean,crossingCount_mean,generatedIntersectionNodes_mean,splitEvents_mean,eastWestBias_mean,northSouthBias_mean,meanGravity_mean,meanCumulative_mean
mesh_90_network_edge,90 / edge-neighbor / near-network,6,0,0,4,14.833333333333334,0.33526666666666666,0.0033333333333333335,0.08844207181707181,3.234478114478114,0.3767529486723027,75.35058973446054,2004.8333333333333,0,0,-0.012280701754385963,-0.02982456140350877,9.657762572885614,26.953333333333333
mesh_90_frontier_edge,90 / edge-neighbor / frontier,6,0,0,4,15.166666666666666,0.340825,0.0033333333333333335,0.07680730843230843,3.224983164983165,0.38925827710897787,77.85165542179557,2151.3333333333335,0,0,-0.01754385964912281,0.010526315789473682,9.811576723007066,27.25333333333333
mesh_90_network_ring,90 / edge-plus-corner / near-network,6,0,0,4,15.166666666666666,0.3358666666666667,0.005,0.10746320346320347,3.246599326599327,0.39098078905109973,78.19615781021996,2234.8333333333335,0,0,-0.014035087719298242,0.021052631578947368,10.076464649568758,28.426666666666666
mesh_60_network_edge,60 / edge-neighbor / near-network,6,0,0,4,14.833333333333334,0.335825,0.0016666666666666668,0.08716998741998742,3.2449158249158248,0.37777863781893856,75.55572756378773,2041.8333333333333,0,0,0.010526315789473684,-0.0017543859649122807,9.822694413351067,27.169999999999998
mesh_60_frontier_edge,60 / edge-neighbor / frontier,6,0,0,4,14.166666666666666,0.332675,0,0.08663539238539238,3.254141414141414,0.380547067992594,76.10941359851881,2157.8333333333335,0,0,0.02280701754385965,0.005263157894736841,9.504242527002885,26.493333333333336
mesh_60_network_ring,60 / expanded local ring / near-network,6,0,0,4,14,0.33181666666666665,0,0.09204126429126429,3.2710774410774413,0.36517266890568156,73.0345337811363,1952.1666666666667,0,0,0.0017543859649122803,-0.014035087719298242,10.611205702679458,30.799999999999997
