scenarioId,scenarioLabel,replications,earlyStopRate,truncationRate,meanDegree_mean,maxDegree_mean,degreeGini_mean,shareAtCapacity_mean,averageClustering_mean,averagePathLengthLargestComponent_mean,meanEdgeLength_mean,totalNetworkLength_mean,crossingCount_mean,generatedIntersectionNodes_mean,splitLinkCount_mean,splitEvents_mean,crossingCandidatesEncountered_mean,crossingCandidatesAdmitted_mean,eastWestBias_mean,northSouthBias_mean,meanGravity_mean,meanCumulative_mean
access_free_none,Free geometry / no access weighting,5,0,0,4,13.8,0.33134,0,0.05935719835719837,3.2604040404040404,0.384369185652965,76.873837130593,2214.2,0,0,0,0,161.4,-0.04,0.016842105263157894,9.893318832634103,27.204
access_free_network,Free geometry / network access weighting,5,0,0,4,15.8,0.37905,0.02,0.12681209901209903,3.074141414141414,0.3759348576487162,75.18697152974325,2364.4,0,0,0,0,168,-0.01894736842105263,-0.01473684210526316,11.569069485032518,35.72
access_free_seed,Free geometry / seed-only access weighting,5,0,0,4,15.4,0.35886999999999997,0.006,0.11438714618714618,3.1446868686868688,0.3882284472187375,77.6456894437475,2262.4,0,0,0,0,165.2,0.002105263157894737,-0.00631578947368421,0.7750744788600302,2.3940000000000006
access_free_opportunity,Free geometry / opportunity access weighting,5,0,0,4,15.8,0.37183999999999995,0.008,0.12611225441225443,3.1072727272727274,0.3951934543039105,79.0386908607821,2534.6,0,0,0,0,168.6,-0.010526315789473684,0.010526315789473684,4.9706252972024885,14.256
access_mesh_none,Mesh geometry / no access weighting,5,0,1,3.412,4,0.10672871762830347,0,0,7.353575757575757,0.08485281374238554,14.475890024450973,0,0,0,0,0,0,-0.023157894736842106,-0.03368421052631579,22.448211308547982,62.315999999999995
access_mesh_network,Mesh geometry / network access weighting,5,0,1,3.308,4,0.1274599885078473,0,0,7.514585858585859,0.08485281374238554,14.034655392990569,0,0,0,0,0,0,0.033684210526315796,0.0063157894736842095,21.83543870573083,60.528
access_mesh_seed,Mesh geometry / seed-only access weighting,5,0,1,3.3560000000000003,4,0.12055065040867392,0,0,7.338101010101011,0.08485281374238554,14.238302145972295,0,0,0,0,0,0,0.04210526315789474,-0.008421052631578949,1.4658238837155921,4.4079999999999995
access_mesh_opportunity,Mesh geometry / opportunity access weighting,5,0,1,3.4199999999999995,4,0.10907217777714431,0,0,7.219838383838384,0.08485281374238554,14.509831149947928,0,0,0,0,0,0,0.02947368421052632,-0.02526315789473684,11.429158036460576,31.996000000000002
